what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1462277906634
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1462277906634
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1462277908022
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462277911142
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462277912281
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1462277912297
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462277919348
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462280914861
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462280967533
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462284244083
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1462284246813
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1462284246876
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1462284471500
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1462284471563
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1462284524946
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462284997081
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462290517494
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1462290519397
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1462290519397
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1462290520068
